Date	Dollar	Pound	Euro   Yen
03-May-2002	48.9800	71.6259	44.2300	38.3000
02-May-2002	48.9600	71.7827	44.3600	38.5300
30-Apr-2002	48.9700	71.3322	44.2200	38.2700
29-Apr-2002	48.9800	71.4202	44.1600	38.3200
26-Apr-2002	48.9900	71.2731	44.0000	38.1700
24-Apr-2002	49.0500	70.9901	43.5700	37.6200
23-Apr-2002	48.9600	70.9455	43.4400	37.6800
22-Apr-2002	48.9100	70.7459	43.4800	37.5900
19-Apr-2002	48.8900	70.8318	43.5500	37.6100
18-Apr-2002	48.9200	70.7236	43.5500	37.4400
17-Apr-2002	48.9500	70.5565	43.2300	37.3400
16-Apr-2002	48.9200	70.3078	43.0800	37.1800
15-Apr-2002	48.9200	70.2834	43.1000	37.1500
12-Apr-2002	48.9200	70.2711	43.0500	37.0500
11-Apr-2002	48.9100	70.2348	43.0300	37.2100
10-Apr-2002	48.9000	70.2889	43.1000	37.4900
09-Apr-2002	48.9400	70.0625	42.7300	37.1200
08-Apr-2002	48.8500	69.9556	42.9000	37.1600
05-Apr-2002	48.8500	70.0338	42.8900	36.9300
04-Apr-2002	48.8800	70.1843	43.0700	36.9200
03-Apr-2002	48.8800	70.2088	42.9500	36.8300
02-Apr-2002	48.8000	70.1964	42.9000	36.5800
28-Mar-2002	48.8000	69.5766	42.6400	36.8200
27-Mar-2002	48.8300	69.6462	42.7700	36.7700
26-Mar-2002	48.7600	69.5464	42.7700	36.7100
22-Mar-2002	48.7700	69.5850	43.0100	36.8200
21-Mar-2002	48.7500	69.6272	43.1400	37.0900
20-Mar-2002	48.7300	69.3550	42.9300	36.8700
19-Mar-2002	48.7300	69.5158	42.9900	37.0800
18-Mar-2002	48.7100	69.2486	42.8600	37.5100
15-Mar-2002	48.7100	69.2340	43.0300	37.7200
14-Mar-2002	48.7200	69.0387	42.7600	37.8500
13-Mar-2002	48.7500	68.9081	42.6200	37.7200
11-Mar-2002	48.7300	69.2819	42.6200	37.8400
08-Mar-2002	48.7500	69.5687	42.9100	38.2100
07-Mar-2002	48.7200	69.4138	42.7700	37.5500
06-Mar-2002	48.7000	69.3025	42.3900	36.8900
05-Mar-2002	48.7000	69.2928	42.3600	36.7600
04-Mar-2002	48.7000	69.2100	42.1800	36.7000
01-Mar-2002	48.7500	69.0958	42.2700	36.4900
28-Feb-2002	48.8100	69.2541	42.2000	36.4100
27-Feb-2002	48.7300	69.0260	42.1500	36.2500
26-Feb-2002	48.7700	69.5777	42.4400	36.4200
25-Feb-2002	48.8500	69.8970	42.7000	36.4700
22-Feb-2002	48.7100	69.4118	42.3500	36.3300
21-Feb-2002	48.6300	69.4388	42.3500	36.4300
20-Feb-2002	48.6300	69.6187	42.6500	36.4900
19-Feb-2002	48.6600	69.4986	42.3600	36.4600
18-Feb-2002	48.6700	69.7246	42.5000	36.7000
15-Feb-2002	48.7100	69.6163	42.5300	36.6900
14-Feb-2002	48.7100	69.5993	42.4500	36.7900
13-Feb-2002	48.6800	69.7025	42.6200	36.5700
12-Feb-2002	48.7100	69.3022	42.6900	36.5000
11-Feb-2002	48.7100	69.0367	42.5300	36.1500
08-Feb-2002	48.6700	68.8340	42.4100	36.4100
07-Feb-2002	48.7100	68.7688	42.1700	36.3600
06-Feb-2002	48.6900	68.9280	42.2500	36.4000
05-Feb-2002	48.7000	69.2904	42.3700	36.7600
04-Feb-2002	48.5500	68.7686	41.8500	36.4000
01-Feb-2002	48.5300	68.4686	41.6800	36.1400
31-Jan-2002	48.5800	68.7091	41.9000	36.5700
30-Jan-2002	48.5600	68.6687	41.9900	36.5600
29-Jan-2002	48.3700	68.1920	41.6600	36.3200
28-Jan-2002	48.3400	68.2126	41.8400	36.1200
25-Jan-2002	48.3600	68.8477	42.4000	35.8700
24-Jan-2002	48.3500	68.8842	42.4300	35.9100
23-Jan-2002	48.2700	69.0913	42.8400	36.0600
22-Jan-2002	48.2800	69.1128	42.6200	36.1200
21-Jan-2002	48.2400	69.4053	42.7100	36.4600
18-Jan-2002	48.2900	69.3589	42.5500	36.3500
17-Jan-2002	48.3000	69.3081	42.6500	36.5600
16-Jan-2002	48.3100	69.5930	42.6500	37.0000
15-Jan-2002	48.2900	69.9698	43.1300	36.8200
14-Jan-2002	48.0000	70.1244	43.2900	36.7100
11-Jan-2002	48.4100	69.7830	43.1600	36.6000
10-Jan-2002	48.3700	69.6262	43.1400	36.6300
09-Jan-2002	48.2900	69.5448	43.1000	36.4200
08-Jan-2002	48.2900	69.5690	43.0900	36.4100
07-Jan-2002	48.2500	69.7309	43.3100	36.9000
04-Jan-2002	48.3000	69.7090	43.4400	36.8100
03-Jan-2002	48.2500	69.8660	43.6200	36.5800
02-Jan-2002	48.3100	70.2935	43.2000	36.6900
01-Jan-2002	48.2400	70.1796	42.9000	36.6300
31-Dec-2001	48.1800	69.9020	42.6682	36.6800
28-Dec-2001	48.3400	70.1075	42.7205	36.7400
27-Dec-2001	48.1300	69.7187	42.2798	36.4700
26-Dec-2001	48.0700	69.3314	42.2511	36.7800
24-Dec-2001	47.8700	68.9065	42.5492	36.9500
21-Dec-2001	47.8300	69.3368	43.1020	36.9700
20-Dec-2001	47.7800	69.2284	42.9423	37.1500
19-Dec-2001	47.7900	69.5368	43.1137	37.2700
18-Dec-2001	47.8100	69.7237	43.1366	37.2800
14-Dec-2001	47.8700	69.0956	42.8652	37.5900
13-Dec-2001	47.8800	69.2656	43.0202	37.9600
12-Dec-2001	47.8100	68.9181	42.8664	38.0200
11-Dec-2001	47.8200	68.5571	42.6196	37.9800
10-Dec-2001	47.8200	68.5261	42.6315	38.0600
07-Dec-2001	47.8400	68.3060	42.7546	38.2800
06-Dec-2001	47.9100	67.8118	42.5273	38.4300
05-Dec-2001	47.9100	68.1544	42.7190	38.5800
04-Dec-2001	47.9400	68.1587	42.6594	38.6300
03-Dec-2001	47.9300	68.2164	42.9021	38.7800
29-Nov-2001	47.9900	68.4289	42.5839	39.0100
28-Nov-2001	48.0000	68.0640	42.5208	38.8500
27-Nov-2001	47.9800	67.7885	42.3424	38.5800
26-Nov-2001	48.0200	67.9819	42.2408	38.6700
23-Nov-2001	48.0400	67.8829	42.2680	38.7800
22-Nov-2001	48.0200	68.0083	42.1015	38.9700
21-Nov-2001	47.9700	67.9807	42.2496	38.9100
20-Nov-2001	47.9700	67.9015	42.2160	38.9700
19-Nov-2001	47.9700	68.4220	42.2975	38.9700
15-Nov-2001	48.0200	69.2040	42.3656	39.3300
13-Nov-2001	48.0200	69.7731	42.8146	39.7200
12-Nov-2001	47.9900	69.9406	42.8911	39.8000
09-Nov-2001	48.0300	69.7420	42.7443	39.9200
08-Nov-2001	48.0100	70.2698	43.0434	39.6800
07-Nov-2001	47.9800	70.2811	43.1796	39.7100
06-Nov-2001	47.9700	70.0002	43.0699	39.4300
05-Nov-2001	47.9800	69.8469	43.0597	39.3800
02-Nov-2001	47.9900	70.2454	43.3758	39.3900
01-Nov-2001	48.0000	69.7896	43.2360	39.2300
31-Oct-2001	47.9700	69.7364	43.4968	39.3800
30-Oct-2001	47.9800	69.8181	43.4051	39.3400
29-Oct-2001	47.9800	68.9904	42.9085	39.2000
25-Oct-2001	48.0500	68.5625	42.8870	39.0100
24-Oct-2001	48.0200	68.5870	42.8314	39.1800
23-Oct-2001	48.0100	68.3374	42.7793	39.0900
22-Oct-2001	48.0300	68.8942	43.2102	39.5400
19-Oct-2001	48.0400	69.2473	43.3657	39.6200
18-Oct-2001	48.0100	69.5329	43.3914	39.7200
17-Oct-2001	47.9900	69.4679	43.5053	39.4700
16-Oct-2001	48.0400	69.5283	43.4930	39.7500
15-Oct-2001	48.0100	69.6889	43.8163	39.6800
12-Oct-2001	48.0400	69.4658	43.3489	39.5900
11-Oct-2001	48.0300	69.7179	43.7769	39.9000
10-Oct-2001	48.0600	70.1027	43.9052	39.9300
09-Oct-2001	48.1600	70.9252	44.3770	40.1700
08-Oct-2001	48.1700	71.3398	44.2080	40.0900
05-Oct-2001	47.9900	70.8548	44.0908	39.8100
04-Oct-2001	47.9600	70.6667	43.8738	39.8400
03-Oct-2001	47.9600	70.4580	44.1975	39.7100
01-Oct-2001	47.9300	70.5434	43.6115	40.0700
28-Sep-2001	47.8600	70.3374	43.7943	40.1800
27-Sep-2001	47.8900	70.4965	43.9941	40.3600
26-Sep-2001	47.8800	70.4650	44.2004	40.8400
25-Sep-2001	47.9000	70.0753	43.8836	40.8100
24-Sep-2001	47.9300	69.7909	43.8008	41.1400
21-Sep-2001	48.0100	70.2194	44.2556	40.9800
20-Sep-2001	48.0600	70.5425	44.6189	40.9200
19-Sep-2001	47.9600	70.1799	44.3462	40.6700
18-Sep-2001	48.0200	70.3493	44.3057	40.7300
17-Sep-2001	48.1800	71.0751	44.6629	40.9600
14-Sep-2001	47.7000	70.1429	43.4094	40.0600
13-Sep-2001	47.5400	69.7745	43.1069	39.8200
12-Sep-2001	47.4300	69.9711	43.2633	39.8800
11-Sep-2001	47.4500	69.0825	42.6101	39.0000
10-Sep-2001	47.2800	69.1257	42.7364	39.4100
07-Sep-2001	47.2200	68.7570	42.2383	39.0000
06-Sep-2001	47.1600	68.6390	41.8498	38.8700
05-Sep-2001	47.1600	68.1203	41.8757	39.4100
04-Sep-2001	47.1600	68.2830	42.4558	39.6700
03-Sep-2001	47.1300	68.4870	42.8671	39.6400
31-Aug-2001	47.1500	68.8555	43.3474	39.6600
30-Aug-2001	47.1400	68.3436	42.8668	39.4000
29-Aug-2001	47.1300	68.4846	42.9778	39.2800
28-Aug-2001	47.1500	67.9078	42.7297	39.2600
27-Aug-2001	47.1300	67.9520	42.9236	39.2100
24-Aug-2001	47.1200	68.2133	43.1549	39.3700
23-Aug-2001	47.1200	68.2486	43.0653	39.2000
20-Aug-2001	47.1300	68.1618	43.3290	39.1800
17-Aug-2001	47.1300	67.9968	43.0226	39.1800
16-Aug-2001	47.1200	68.0342	43.1478	39.3200
14-Aug-2001	47.1200	66.9599	42.3397	38.3700
13-Aug-2001	47.1200	67.1578	42.1724	38.3000
10-Aug-2001	47.1200	67.1766	42.0240	38.6500
09-Aug-2001	47.1400	66.7856	41.5751	38.0800
08-Aug-2001	47.1400	66.8021	41.2829	38.1500
07-Aug-2001	47.1100	66.8232	41.4403	38.0800
06-Aug-2001	47.1200	67.2120	41.5009	37.9400
03-Aug-2001	47.1000	67.3789	41.4998	38.0100
02-Aug-2001	47.1200	67.6054	41.5551	37.8700
01-Aug-2001	47.1300	67.3535	41.5145	37.7700
31-Jul-2001	47.1600	67.3374	41.2933	37.7600
30-Jul-2001	47.1400	67.0684	41.1956	37.8100
27-Jul-2001	47.1600	67.3374	41.4772	38.1200
26-Jul-2001	47.1600	67.4270	41.5598	38.2500
25-Jul-2001	47.1300	66.9859	41.1775	37.9100
24-Jul-2001	47.1300	66.9387	41.0832	37.9600
23-Jul-2001	47.1300	67.1367	40.9913	38.1900
20-Jul-2001	47.1200	67.2732	41.0721	38.3000
19-Jul-2001	47.1600	66.9224	41.1400	38.0600
18-Jul-2001	47.1100	66.0247	40.5876	37.6300
17-Jul-2001	47.1400	65.7674	40.0525	37.5600
16-Jul-2001	47.1600	65.9627	40.3359	37.7500
13-Jul-2001	47.1600	66.1608	40.1732	37.9900
12-Jul-2001	47.1800	66.4648	40.4592	38.0100
11-Jul-2001	47.1600	66.5027	40.3006	37.5200
10-Jul-2001	47.1600	66.4461	40.1214	37.5000
09-Jul-2001	47.1500	66.5947	40.0586	37.5500
06-Jul-2001	47.1500	66.1373	39.5188	37.5000
05-Jul-2001	47.1300	66.2954	39.7848	37.5800
04-Jul-2001	47.1100	66.2414	39.9304	37.7500
03-Jul-2001	47.1500	66.7903	39.9620	38.0400
02-Jul-2001	47.0700	66.5005	39.8706	37.7800
29-Jun-2001	47.0400	66.1571	39.7770	37.9100
28-Jun-2001	47.0100	66.5779	40.3534	37.6800
27-Jun-2001	47.0100	66.6226	40.6002	37.8000
26-Jun-2001	47.0400	66.4558	40.6261	38.0600
25-Jun-2001	46.9900	66.5237	40.3527	37.8400
22-Jun-2001	47.0100	66.5074	40.1724	37.8100
21-Jun-2001	47.0000	65.7507	40.1803	37.9500
20-Jun-2001	46.9600	65.6243	40.0827	38.2300
19-Jun-2001	46.9700	65.8472	40.3402	37.9900
18-Jun-2001	46.9900	66.0444	40.5735	38.1500
15-Jun-2001	47.0000	65.8588	40.5540	38.6900
14-Jun-2001	47.0500	65.4301	40.1736	38.5700
13-Jun-2001	47.0400	64.5553	40.0898	38.5000
12-Jun-2001	47.0200	64.4127	39.6355	38.5800
11-Jun-2001	46.9500	64.9999	40.0084	38.6500
08-Jun-2001	46.9600	65.3519	39.8244	39.0800
07-Jun-2001	46.9800	65.2153	39.8320	39.0900
06-Jun-2001	47.0000	66.3969	40.2438	39.0000
04-Jun-2001	47.0200	66.7519	40.0751	39.3700
01-Jun-2001	47.0500	66.8533	39.8702	39.5600
31-May-2001	46.9900	66.8527	40.0449	39.3900
30-May-2001	46.9600	66.7912	40.2729	39.0200
29-May-2001	46.9700	66.6082	40.1758	38.9100
28-May-2001	46.9400	66.7463	40.3707	38.7700
25-May-2001	46.9500	66.2864	40.4122	38.9600
24-May-2001	46.9800	66.6129	40.2360	39.1900
23-May-2001	46.9900	67.0712	40.6534	38.7000
22-May-2001	47.0200	67.6782	41.1684	38.2900
21-May-2001	46.9600	67.6647	41.3624	38.1400
18-May-2001	46.9400	67.0632	41.3659	38.0700
17-May-2001	46.9400	67.0726	41.4973	38.1400
16-May-2001	46.9300	66.7251	41.0849	37.9200
15-May-2001	47.0000	66.6813	41.1109	38.1200
14-May-2001	46.9000	66.4878	41.0023	38.2300
11-May-2001	46.8700	66.6421	41.2808	38.2200
10-May-2001	46.8500	66.6769	41.5396	38.3400
09-May-2001	46.8300	66.8545	41.4516	38.5000
08-May-2001	46.8100	67.2753	41.6398	38.5800
04-May-2001	46.8300	67.2338	41.7232	38.6500
03-May-2001	46.8500	67.3117	42.0479	38.5500
02-May-2001	46.8100	67.1677	41.8201	38.3800
30-Apr-2001	46.8600	67.2605	41.7241	37.8400
27-Apr-2001	46.8600	67.5112	42.3521	37.8400
26-Apr-2001	46.8600	67.5135	42.1107	38.2800
25-Apr-2001	46.8500	67.2063	41.8886	38.3500
24-Apr-2001	46.8400	67.3981	42.0436	38.5700
23-Apr-2001	46.7900	67.5110	42.3309	38.3100
20-Apr-2001	46.8500	67.6561	41.9917	38.4200
19-Apr-2001	46.8400	66.9484	41.5799	38.3200
18-Apr-2001	46.8400	66.9953	41.2543	38.1500
17-Apr-2001	46.9700	67.6039	41.7493	38.1400
16-Apr-2001	46.9600	67.4463	41.7357	37.7100
12-Apr-2001	46.8900	67.3551	41.6149	38.0800
11-Apr-2001	46.5800	66.8539	41.9336	37.5700
10-Apr-2001	46.5600	67.2443	41.7294	37.3900
09-Apr-2001	46.5500	67.2066	42.0463	37.2600
04-Apr-2001	46.6300	66.7625	41.7339	37.0100
03-Apr-2001	46.6400	66.2638	41.2577	37.0500
30-Mar-2001	46.6400	66.5250	41.0175	37.4300
29-Mar-2001	46.6600	66.9968	41.3641	38.0300
28-Mar-2001	46.6200	66.8181	41.6666	38.1700
27-Mar-2001	46.6300	66.9327	41.7595	38.1000
23-Mar-2001	46.6700	66.3531	41.4943	37.9900
22-Mar-2001	46.6800	66.7571	41.8463	37.7500
21-Mar-2001	46.7000	67.1102	42.3966	38.0000
20-Mar-2001	46.7000	66.6129	42.0370	38.0500
19-Mar-2001	46.6900	66.6710	41.8226	37.8500
16-Mar-2001	46.6700	67.0765	41.8980	38.1200
15-Mar-2001	46.6500	67.4093	42.4212	38.6600
14-Mar-2001	46.6900	67.6305	42.6863	38.8600
13-Mar-2001	46.6100	68.2697	43.2517	38.7900
12-Mar-2001	46.5500	68.2190	43.4242	38.5900
09-Mar-2001	46.5300	68.4340	43.3776	38.9300
08-Mar-2001	46.5400	68.0112	43.2775	38.6800
07-Mar-2001	46.5200	68.4867	43.5427	38.9300
05-Mar-2001	46.5600	68.3897	43.4149	39.0100
02-Mar-2001	46.5700	67.7943	43.2985	39.5100
01-Mar-2001	46.5300	67.2591	42.9495	39.7000
28-Feb-2001	46.6100	67.2279	42.8043	40.1600
27-Feb-2001	46.6700	67.4988	42.6050	40.1900
26-Feb-2001	46.6300	67.8886	42.8180	40.1500
23-Feb-2001	46.5800	67.3966	42.1759	39.9200
22-Feb-2001	46.6300	67.3104	42.2584	40.2200
20-Feb-2001	46.5800	67.4246	42.9817	40.1400
16-Feb-2001	46.5400	67.5133	42.1908	40.2000
15-Feb-2001	46.5900	67.9399	42.8325	40.0300
14-Feb-2001	46.6000	67.7448	42.9023	39.9500
13-Feb-2001	46.5500	67.6255	43.3264	39.7200
12-Feb-2001	46.4800	67.4564	43.1776	39.4400
09-Feb-2001	46.4300	67.0797	42.6529	39.8400
08-Feb-2001	46.4400	67.5052	43.1265	39.9600
07-Feb-2001	46.3900	67.6018	43.0917	40.4000
06-Feb-2001	46.4000	68.2869	43.4698	40.3200
05-Feb-2001	46.4100	68.2738	43.5999	40.0200
02-Feb-2001	46.4100	68.6172	43.6068	40.2700
01-Feb-2001	46.4000	68.0363	43.6694	39.8600
31-Jan-2001	46.4100	67.7841	43.0197	39.8800
30-Jan-2001	46.4700	67.7556	42.6246	39.8200
29-Jan-2001	46.5300	67.9315	42.9914	39.7100
25-Jan-2001	46.4600	67.5854	42.8524	39.4600
24-Jan-2001	46.3700	67.9738	43.3536	39.6700
23-Jan-2001	46.3500	68.0302	43.6501	39.5900
22-Jan-2001	46.3900	68.0541	43.4373	39.7500
19-Jan-2001	46.4000	68.4145	43.9199	39.5000
18-Jan-2001	46.4200	68.5043	43.5164	39.0200
17-Jan-2001	46.4100	68.3202	43.7948	39.5500
16-Jan-2001	46.5300	68.7318	43.7056	39.5000
15-Jan-2001	46.5300	68.7946	44.1221	39.0300
12-Jan-2001	46.6100	69.8800	44.5708	39.4900
11-Jan-2001	46.6300	69.3994	43.8485	39.9500
10-Jan-2001	46.6100	69.4139	44.0115	40.1400
09-Jan-2001	46.6600	69.8057	44.0774	40.2700
08-Jan-2001	46.6900	70.2288	44.6940	40.1400
05-Jan-2001	46.7400	70.3203	44.6951	40.1200
04-Jan-2001	46.7400	69.6519	43.5033	41.0600
03-Jan-2001	46.7000	70.1784	44.4467	40.7700
02-Jan-2001	46.6900	69.8109	43.8372	40.7900
01-Jan-2001	46.6600	69.6680	43.9467	40.7800
29-Dec-2000	46.7500	69.7604	43.4144	40.7400
27-Dec-2000	46.7000	69.4196	43.4754	40.9500
26-Dec-2000	46.6800	68.9744	43.2374	41.1900
22-Dec-2000	46.6900	68.7954	42.7610	41.4800
21-Dec-2000	46.7100	68.7454	42.3730	41.3500
20-Dec-2000	46.6800	68.6406	41.9653	41.3700
19-Dec-2000	46.7100	68.8482	41.7798	41.6500
18-Dec-2000	46.7600	69.0973	42.0489	41.5400
15-Dec-2000	46.7700	68.9530	41.7633	41.5800
14-Dec-2000	46.7600	68.2158	41.0904	41.5200
13-Dec-2000	46.7700	67.8071	41.0150	41.6400
12-Dec-2000	46.7700	68.0667	41.0804	42.1600
11-Dec-2000	46.7600	67.5261	41.3101	42.1900
08-Dec-2000	46.7600	67.5401	41.5860	42.2800
07-Dec-2000	46.7700	67.6435	41.8241	42.3900
06-Dec-2000	46.7400	67.0111	41.1569	42.2100
05-Dec-2000	46.8000	67.7313	41.5046	42.1400
04-Dec-2000	46.8300	67.5054	41.1542	42.1800
01-Dec-2000	46.8500	67.0049	41.0289	42.3500
30-Nov-2000	46.8400	66.5877	40.2613	42.1800
29-Nov-2000	46.8900	66.5346	40.2316	42.6200
28-Nov-2000	46.8900	66.5510	40.0417	42.5000
27-Nov-2000	46.8600	65.6977	39.4257	42.1900
24-Nov-2000	46.8700	65.5946	39.3310	42.3000
23-Nov-2000	46.8200	65.9343	39.5371	42.5300
22-Nov-2000	46.8300	66.4330	39.7001	42.5900
21-Nov-2000	46.7800	66.6264	39.8683	42.5800
20-Nov-2000	46.7800	66.6194	39.7466	42.8900
17-Nov-2000	46.8300	66.7070	40.0584	43.0600
16-Nov-2000	46.8400	66.7704	40.1911	43.0700
15-Nov-2000	46.7500	66.8876	40.1559	43.2100
14-Nov-2000	46.7800	67.3983	40.2425	43.4300
13-Nov-2000	46.7600	66.8341	40.4217	43.3500
10-Nov-2000	46.7400	66.8546	40.5166	43.4400
09-Nov-2000	46.7300	66.2398	39.9051	43.5400
08-Nov-2000	46.6900	66.6243	40.2258	43.5700
07-Nov-2000	46.6500	66.7118	40.2846	43.4600
06-Nov-2000	46.6400	67.4298	40.3786	43.4800
03-Nov-2000	46.6900	67.4717	40.1441	43.1700
02-Nov-2000	46.7600	67.7132	40.2393	43.2200
01-Nov-2000	46.7900	67.8572	39.7832	42.9800
31-Oct-2000	46.8000	67.6775	39.2863	43.0000
30-Oct-2000	46.8600	68.1227	39.4444	43.1400
27-Oct-2000	46.7800	67.1995	38.8625	43.1400
25-Oct-2000	46.4800	67.4030	38.8712	43.0400
24-Oct-2000	46.4300	67.4860	38.7923	42.9000
23-Oct-2000	46.3800	67.4736	38.9940	42.5800
20-Oct-2000	46.3400	67.0447	39.1828	42.7100
19-Oct-2000	46.3300	67.0117	38.9334	43.0000
18-Oct-2000	46.3300	67.1646	39.6538	42.8900
17-Oct-2000	46.3600	67.0064	39.3550	42.8600
16-Oct-2000	46.3200	67.1594	39.5573	42.9200
13-Oct-2000	46.3800	68.3386	40.0770	43.1100
12-Oct-2000	46.3000	67.6744	40.1328	42.9400
11-Oct-2000	46.3300	67.5144	40.4785	42.9600
10-Oct-2000	46.1300	66.9646	40.1216	42.5100
09-Oct-2000	46.0800	66.7123	40.1103	42.2800
06-Oct-2000	46.1100	66.7350	40.1272	42.3800
05-Oct-2000	46.0900	67.2430	40.3149	42.2100
04-Oct-2000	46.0500	67.2192	40.3928	42.3400
03-Oct-2000	46.0700	67.5847	40.4425	42.3200
29-Sep-2000	46.0700	67.3589	40.4725	42.8400
28-Sep-2000	46.1600	67.5852	40.7616	42.9100
27-Sep-2000	46.1500	67.6259	40.7989	42.8900
26-Sep-2000	46.0700	67.0019	40.2951	42.9200
23-Sep-2000	46.0200	67.3227	40.5574	42.6900
22-Sep-2000	46.0800	66.2054	39.5988	43.1500
21-Sep-2000	46.2000	65.3199	39.2492	43.3100
20-Sep-2000	46.2200	65.0754	39.2616	43.3300
19-Sep-2000	46.2200	64.9229	39.3887	43.2600
18-Sep-2000	45.8500	64.0845	39.1421	42.9100
15-Sep-2000	45.7600	64.3500	39.5710	42.5700
14-Sep-2000	45.6800	64.1873	39.2049	42.6600
13-Sep-2000	45.6400	64.3068	39.5585	42.6600
12-Sep-2000	45.6000	63.9608	39.1522	42.9500
11-Sep-2000	45.6300	64.7649	39.6205	42.9700
08-Sep-2000	45.6400	65.5892	39.8095	43.2300
07-Sep-2000	45.6400	65.6189	39.6977	42.9400
06-Sep-2000	45.6800	66.3411	40.3766	43.1000
05-Sep-2000	45.7400	66.6295	40.9990	43.0000
04-Sep-2000	45.7300	66.9396	41.1959	43.2300
31-Aug-2000	45.8000	66.6688	40.9200	43.0700
30-Aug-2000	45.8300	66.4031	40.9033	43.1700
29-Aug-2000	45.7900	67.3800	41.2705	42.9400
28-Aug-2000	45.8400	67.4673	41.4210	43.1300
25-Aug-2000	45.8900	67.8598	41.2574	42.8600
24-Aug-2000	45.9200	68.0764	41.3510	42.8900
23-Aug-2000	45.7600	67.6035	40.8065	42.6300
22-Aug-2000	45.7200	68.0245	41.2623	42.2600
18-Aug-2000	45.8500	68.4793	41.9184	42.1100
17-Aug-2000	45.7800	68.6860	41.9139	42.2000
16-Aug-2000	45.6600	68.7503	41.8611	41.8600
14-Aug-2000	45.7700	68.6962	41.2708	42.1000
11-Aug-2000	45.9300	68.8422	41.7871	42.2500
10-Aug-2000	45.6800	68.6365	41.2787	42.4400
09-Aug-2000	45.6400	68.5809	41.0372	42.1300
08-Aug-2000	45.7200	69.0486	41.5069	42.1000
07-Aug-2000	45.5700	68.4211	41.3411	41.9300
04-Aug-2000	45.3900	67.8217	41.0462	41.8300
03-Aug-2000	45.4400	68.1032	41.6094	41.7600
02-Aug-2000	45.3400	67.7357	41.5156	41.7200
01-Aug-2000	45.1300	67.5190	41.7565	41.2200
31-Jul-2000	44.9900	67.6177	41.5775	41.1000
28-Jul-2000	44.8900	67.8221	41.8846	41.3300
27-Jul-2000	44.9000	68.0617	42.3295	41.2000
26-Jul-2000	44.8800	68.1884	42.2725	41.0800
25-Jul-2000	44.9300	68.0982	42.0253	41.2100
24-Jul-2000	44.7200	68.0079	41.8713	41.1700
21-Jul-2000	45.0200	68.0680	42.0014	41.5900
20-Jul-2000	44.8200	67.0888	41.4047	41.4300
19-Jul-2000	44.7800	66.9125	41.4327	41.4500
18-Jul-2000	44.7400	66.7677	41.8632	41.3600
17-Jul-2000	44.7100	66.9532	41.8821	41.3300
14-Jul-2000	44.7100	67.2550	41.8597	41.4300
13-Jul-2000	44.7000	67.2444	42.0515	41.2700
11-Jul-2000	44.6900	67.6986	42.6946	41.8300
10-Jul-2000	44.6900	67.7903	42.5695	41.7600
07-Jul-2000	44.7300	67.3589	42.4354	41.5900
06-Jul-2000	44.7300	67.4685	42.7104	42.7800
05-Jul-2000	44.6800	67.5673	42.6180	42.1800
04-Jul-2000	44.6700	67.6170	42.3606	42.0400
03-Jul-2000	44.6700	67.7220	42.5482	42.0400
30-Jun-2000	44.6800	67.8108	42.5443	42.3400
29-Jun-2000	44.6700	67.5522	42.1417	42.5000
28-Jun-2000	44.6700	67.2172	42.2288	42.3300
27-Jun-2000	44.6700	67.0028	42.0233	42.3100
26-Jun-2000	44.6500	67.0330	41.8058	42.7500
23-Jun-2000	44.6900	67.4417	41.9036	42.7100
22-Jun-2000	44.6800	66.9262	42.2785	42.4100
21-Jun-2000	44.6400	67.5470	42.4906	42.3800
20-Jun-2000	44.6700	67.5276	42.7939	42.2400
19-Jun-2000	44.6900	67.6584	43.1661	42.0900
16-Jun-2000	44.7500	67.8589	42.5125	42.0600
14-Jun-2000	44.7100	67.4160	43.0624	42.0000
13-Jun-2000	44.7800	67.8910	42.9082	41.9900
12-Jun-2000	44.7800	67.3939	42.5410	41.9300
09-Jun-2000	44.7600	67.6055	42.6988	42.1800
08-Jun-2000	44.7800	68.0432	42.8992	42.2500
07-Jun-2000	44.6900	68.2103	42.7326	42.2100
06-Jun-2000	44.6700	67.7041	42.2869	41.7000
05-Jun-2000	44.6600	67.3696	42.1121	41.3300
02-Jun-2000	44.6500	66.8187	41.7768	40.9700
01-Jun-2000	44.5700	66.7881	41.7599	41.1100
31-May-2000	44.5800	66.5869	41.3992	41.8100
30-May-2000	44.5800	66.7474	41.4839	41.7000
29-May-2000	44.4500	66.2083	41.2763	41.5700
26-May-2000	44.3100	65.4126	40.6013	41.2200
25-May-2000	44.2900	65.1705	40.0138	41.1200
24-May-2000	44.0800	64.8256	39.9425	41.3722
23-May-2000	43.9792	65.5609	39.7772	41.1431
22-May-2000	43.9696	65.3253	39.4368	41.0742
19-May-2000	43.9792	64.9688	39.3066	40.6245
17-May-2000	43.9696	65.7592	39.6275	40.3080
16-May-2000	43.9696	65.8718	39.9377	40.3265
15-May-2000	44.0296	66.8092	40.3828	40.4985
12-May-2000	43.9194	66.0633	39.5914	40.6103
11-May-2000	43.9406	66.3922	39.8232	39.9581
10-May-2000	43.7407	67.0196	39.6589	39.9580
09-May-2000	43.6605	66.8852	39.1328	40.1176
08-May-2000	43.6395	66.8717	39.4182	40.0974
05-May-2000	43.6395	67.3265	39.0076	40.5841
04-May-2000	43.6491	68.0596	38.8546	39.9634
03-May-2000	43.6491	68.1060	39.6008	40.2583
